outcode,property_type,n_i,avg_price,sd,threshold
CV10,D,970,207851.093814433,74911.23493931051,17e4
CV10,F,239,94667.10041841005,40799.439674620335,75200.0
CV10,O,32,1994825.46875,4118687.6976091447,154095.69999999998
CV10,S,1433,136853.55757152828,33944.47893559644,121e3
CV10,T,1310,110698.03435114503,31594.780280448067,9e4
CV11,D,1113,252715.5202156334,86630.71574688827,206e3
CV11,F,200,82830.25,34798.186610719706,65e3
CV11,O,58,575669.3275862068,1067248.3982964954,147109.19999999998
CV11,S,743,162033.8331090175,51517.41668330657,132980.0
CV11,T,777,108119.39382239382,29678.667471665143,90849.99999999999
CV12,D,408,220046.60294117648,70592.30535539883,18e4
CV12,F,132,90753.0303030303,35384.89551265939,74300.0
CV12,O,13,742394.4615384615,898574.1645862827,226e3
CV12,S,1009,137223.0485629336,33773.836682770074,12e4
CV12,T,519,112990.74181117534,49362.74855752345,92500.0
CV13,D,390,361032.8564102564,161875.87683520667,265e3
CV13,F,20,183750.0,56413.534210376,139550.0
CV13,O,13,706970.1538461539,651379.0599492032,275e3
CV13,S,261,185229.86973180078,65182.02307613927,15e4
CV13,T,164,168371.1463414634,92100.40223270639,122800.0
CV2,D,201,191328.75621890547,61755.23702646824,158e3
CV2,F,306,79653.32026143791,19415.05697442187,69747.5
CV2,O,24,1132372.0833333333,3410243.939408057,137200.0
CV2,S,954,139501.64779874214,35117.53913457605,12e4
CV2,T,2333,121058.13030432918,29774.35922070529,106e3
CV21,D,638,239167.8777429467,71653.1611504009,2e5
CV21,F,405,96980.43209876544,26701.55966554631,82599.99999999999
CV21,O,53,1195391.4716981133,2203419.9408182637,242000.00000000003
CV21,S,918,175703.81699346405,51255.76771565637,149e3
CV21,T,1497,138756.40213760856,46267.274096862624,116e3
CV22,D,1063,307359.87582314207,117360.73161852485,245e3
CV22,F,234,123193.85042735042,54466.25632585279,91e3
CV22,O,16,333125.0,280310.928553752,193750.0
CV22,S,1101,179021.97638510444,60088.631991125374,149950.0
CV22,T,564,167250.67021276595,65705.05458422443,128950.0
CV23,D,971,338199.9485066941,172733.119367271,245e3
CV23,F,83,115489.3373493976,35865.817434240525,1e5
CV23,O,29,978090.0344827586,1710379.5929356376,160714.0
CV23,S,486,209557.1049382716,79102.42434023356,169247.5
CV23,T,440,177410.87954545455,76109.46788044629,139995.0
CV3,D,907,265200.3065049614,97782.74810896037,21e4
CV3,F,706,96268.7492917847,31504.430984642957,8e4
CV3,O,34,2683420.794117647,5308110.220884623,231750.0
CV3,S,1745,193001.10085959887,65091.01405472313,155e3
CV3,T,1836,140975.07843137256,42447.46886291287,118e3
CV31,D,380,350422.63684210525,149277.95320442357,269e3
CV31,F,531,171111.8079096045,85035.65343389247,126e3
CV31,O,30,573725.0,896787.0051149846,235500.0
CV31,S,843,229737.37010676158,84915.81277235252,188e3
CV31,T,843,220358.24673784105,89159.7555996532,175500.0
CV32,D,478,488977.2280334728,235554.94131984867,35e4
CV32,F,1123,205418.3303650935,92364.0165617792,152e3
CV32,O,37,1089864.2162162163,1582293.9266421455,274e3
CV32,S,684,291236.3567251462,133124.41910569908,229875.0
CV32,T,847,313938.8925619835,156425.06960315324,221400.0
CV33,D,145,464708.9655172414,228917.06449948478,335990.0
CV33,F,8,201344.625,62206.971265141525,153831.3
CV33,O,7,1085714.2857142857,1960398.4046009385,133999.99999999997
CV33,S,175,256686.13142857142,82982.37083336622,21e4
CV33,T,125,206438.344,69699.4280236521,170350.0
CV34,D,909,382797.6094609461,123916.3581844214,315e3
CV34,F,752,155114.3630319149,62616.43462883385,125e3
CV34,O,71,1147251.9154929577,2064945.8858778689,245e3
CV34,S,578,245228.10380622838,86110.94067447886,2e5
CV34,T,1034,230663.2998065764,123243.3215992185,182500.0
CV35,D,1106,454849.59493670886,278287.1191372093,317995.0
CV35,F,88,201705.67045454544,92688.91554031463,149475.0
CV35,O,29,1958132.7931034483,3947537.365242921,305e3
CV35,S,441,271892.179138322,109923.17767971622,215e3
CV35,T,451,262970.3680709534,128152.87542376792,191e3
CV36,D,364,424099.62362637365,287473.75603871513,27e4
CV36,F,61,127032.7868852459,33432.036638088495,107250.0
CV36,O,16,449163.875,315289.1677525834,28e4
CV36,S,151,281912.94701986754,132763.93943923118,2e5
CV36,T,225,233108.06666666668,119878.94670569921,175e3
CV37,D,1406,491033.6906116643,273480.51219444687,35e4
CV37,F,823,183431.69623329284,100637.60943633795,14e4
CV37,O,63,1479978.4285714286,2427310.0033943374,2e5
CV37,S,1052,290777.5256653992,112033.20331389668,236e3
CV37,T,1049,261413.3403241182,114226.26939946605,205e3
CV4,D,632,353532.89873417723,173026.2543279302,249950.0
CV4,F,470,138192.3914893617,262603.0557077769,85e3
CV4,O,26,1601603.8076923077,2862476.025002299,309e3
CV4,S,745,173667.0402684564,61865.77739214468,14e4
CV4,T,881,144126.44154370035,38460.3147451612,122500.0
CV47,D,512,375470.80859375,171437.22534135496,285e3
CV47,F,72,129401.52777777778,55266.26150748126,110600.0
CV47,O,25,534100.4,426299.493883506,280800.0
CV47,S,440,237834.22954545455,85096.37717890534,195e3
CV47,T,393,190463.1017811705,80019.13135772418,15e4
CV5,D,536,324510.5503731343,119795.16575493215,256846.5
CV5,F,597,114641.58458961474,42380.14005643426,9e4
CV5,O,41,325402.0,326162.6923758295,17e4
CV5,S,1012,213628.9990118577,76070.13182610214,170650.0
CV5,T,2010,154723.02537313433,43490.403888789195,13e4
CV6,D,461,217633.35357917572,59933.06609865353,185e3
CV6,F,268,84591.17164179105,29099.60962710376,65e3
CV6,O,47,863877.7446808511,1850644.431874375,168e3
CV6,S,1270,142114.86062992126,40431.31058102026,12e4
CV6,T,3332,119817.59153661465,32295.470961030223,101649.99999999997
CV7,D,821,385059.6114494519,169534.51426338183,288e3
CV7,F,167,123047.55688622754,63189.00274426331,9e4
CV7,O,42,398276.09523809527,365172.5008840249,163095.09999999998
CV7,S,672,182798.08779761905,93436.09280120308,125e3
CV7,T,502,144799.98804780876,66675.13096276645,101074.99999999999
CV8,D,852,431439.9823943662,169839.90804137485,335e3
CV8,F,481,158770.96049896048,64420.72937284772,12e4
CV8,O,21,851974.4761904762,1300525.7523925707,3e5
CV8,S,855,273210.2865497076,85788.400947791,231e3
CV8,T,603,224767.03316749586,87984.91525795241,179640.0
CV9,D,520,282482.9923076923,136919.4547957324,211749.99999999997
CV9,F,131,115185.49618320611,44091.4732509192,85e3
CV9,O,34,333242.35294117645,379314.1079440453,147205.0
CV9,S,428,157843.6331775701,54575.78853269853,125e3
CV9,T,431,129807.76334106729,39309.501565346174,110445.0
CW1,D,804,192830.5708955224,73457.90217002945,157e3
CW1,F,159,78245.2075471698,23281.685261621602,66e3
CW1,O,58,1025426.4137931034,1783797.4053628477,200688.0
CW1,S,1260,117501.41666666667,34048.40915809691,1e5
CW1,T,963,89897.98338525441,38323.41389681475,7e4
CW10,D,550,229280.57636363636,105341.49507761958,185e3
CW10,F,48,131456.25,80290.39291315578,85400.0
CW10,O,21,1180146.5714285714,2333664.8288502693,225380.0
CW10,S,446,131189.84753363227,61349.86148353238,118e3
CW10,T,365,124085.33698630136,65428.129756411705,95e3
CW11,D,1028,271563.016536965,123829.19612353331,209995.0
CW11,F,123,119751.0,37576.042897953645,1e5
CW11,O,32,341919.375,274731.459214002,144748.5
CW11,S,726,173182.19421487604,72708.8226844546,140250.0
CW11,T,571,139005.6357267951,65687.71552063373,11e4
CW12,D,989,281410.23053589487,117343.22319642905,22e4
CW12,F,218,113956.47706422018,39883.492471398014,94100.0
CW12,O,44,766164.5,1908275.8921889686,125e3
CW12,S,790,165456.8670886076,65605.61205935001,133e3
CW12,T,551,130729.35208711434,59957.828247492485,97e3
CW2,D,1047,250035.8806112703,103540.94673989412,189950.0
CW2,F,88,99158.46590909091,56049.814432403524,64100.0
CW2,O,36,467181.02777777775,748926.6954324314,115e3
CW2,S,1196,137323.0535117057,44528.57084505868,115e3
CW2,T,834,98446.87410071942,38087.638895210905,78e3
CW3,D,375,308803.61333333334,125962.13811099935,238e3
CW3,F,26,102197.88461538461,35321.79180543017,81e3
CW3,O,6,474249.3333333333,291835.3319984862,35e4
CW3,S,154,167414.6883116883,73201.63339265864,124900.0
CW3,T,109,177027.9357798165,94297.03951700585,118170.0
CW4,D,506,361719.28656126483,204249.66489318194,275e3
CW4,F,81,119393.20987654322,37551.24061955745,95e3
CW4,O,13,1211207.6923076923,1422745.3721950965,151500.0
CW4,S,229,229107.22270742359,76465.53271520106,188400.0
CW4,T,120,184690.25,91827.87003444556,155e3
CW5,D,982,325314.8095723014,121543.0112641503,26e4
CW5,F,363,129911.60330578513,55974.9158539678,105e3
CW5,O,41,864529.4146341464,2670417.386526384,23e4
CW5,S,713,197518.58485273493,96262.055320105,161800.0
CW5,T,833,173088.92557022808,74314.19693748436,13e4
CW6,D,546,440205.83882783883,203378.74015385294,321125.0
CW6,F,23,173238.91304347827,130385.07952805625,11e4
CW6,O,27,631577.1851851852,1197631.0097086553,26e4
CW6,S,328,248270.66158536586,99307.54863020321,193100.0
CW6,T,144,239055.29166666666,155674.9008707928,142900.0
CW7,D,830,194530.61204819276,70064.48796566152,16e4
CW7,F,48,87496.22916666667,36554.92398315787,66999.09999999999
CW7,O,26,1557894.6538461538,2043263.1717266561,3e5
CW7,S,748,123344.16844919787,43476.27641038748,105e3
CW7,T,536,103569.35074626865,57392.78647708129,8e4
CW8,D,1286,321506.567651633,151866.37657035806,235e3
CW8,F,171,108732.04093567251,60210.48437863691,75e3
CW8,O,21,997895.4761904762,2648478.4896388645,195e3
CW8,S,1112,164861.99370503597,76620.33299111685,128e3
CW8,T,867,131222.96193771626,57814.419005965894,1e5
CW9,D,931,287228.74650913,168329.59242212298,22e4
CW9,F,279,122005.64516129032,59973.7524579247,9e4
CW9,O,43,1623384.8837209302,5291353.12645208,143e3
CW9,S,930,160946.37956989248,64709.03108588699,125e3
CW9,T,684,127807.28070175438,64518.568521644585,94e3
DA1,D,259,369267.98455598456,111381.10993425144,307970.0
DA1,F,1675,160457.9534328358,41914.81213730527,137e3
DA1,O,81,788998.2592592592,1185021.5165648342,235e3
DA1,S,1100,277770.8609090909,73418.60181251948,235e3
DA1,T,2567,234217.52395792754,57534.87109567736,199995.0
DA10,D,86,391092.1511627907,75117.15272332433,352995.0
DA10,F,50,121400.0,33799.076185902006,112700.0
DA10,O,3,1996e3,3177501.0621556053,165200.0
DA10,S,117,272467.41025641025,78334.40278616236,23e4
DA10,T,335,199456.23582089553,56818.2489706514,165e3
DA11,D,223,341244.59192825115,125891.91469243493,26e4
DA11,F,643,136231.70451010886,39110.75094787805,112e3
DA11,O,44,1163804.4772727273,2369704.6081814687,143400.00000000003
DA11,S,486,246105.59670781894,85707.54499834422,193997.5
DA11,T,1189,200890.1379310345,55917.348496688835,166e3
DA12,D,350,393386.56,182902.8666907101,278500.0
DA12,F,507,132676.78895463512,40280.85600361821,11e4
DA12,O,31,473166.51612903224,749632.3151224147,188500.0
DA12,S,930,249064.68279569893,78107.42631784274,21e4
DA12,T,1375,202213.28145454545,57166.27580963521,171e3
DA13,D,476,465445.4180672269,165730.1487079321,363250.0
DA13,F,24,154354.16666666666,33007.40337464054,143750.0
DA13,O,9,577166.6666666666,592724.7464042648,224200.0
DA13,S,327,310050.6422018349,101132.31743601522,259999.0
DA13,T,219,244768.46575342465,71124.37867336339,200800.0
DA14,D,145,566508.1103448276,243085.81708964537,42e4
DA14,F,885,203417.15480225987,61298.35683766333,17e4
DA14,O,27,5272617.925925926,10998883.492652265,470400.0
DA14,S,545,372572.93394495413,115801.28881564003,303359.99999999994
DA14,T,367,284046.58310626703,75547.10554304699,24e4
DA15,D,194,519966.5,228897.05305785948,369999.5
DA15,F,501,193442.00399201596,54524.24284561853,165e3
DA15,O,13,1087942.6153846155,1477017.878114183,261183.99999999994
DA15,S,757,360600.64861294586,96334.95366048558,307500.0
DA15,T,988,283875.7074898785,72242.72495117613,242500.0
DA16,D,97,400247.0,139928.2002905121,309600.0
DA16,F,368,180014.17934782608,52710.7835997082,15e4
DA16,O,26,1666439.8461538462,6069952.415255457,34e3
DA16,S,1280,303796.96015625,74755.7874012258,25e4
DA16,T,739,290707.45196211094,71201.06334013309,247700.0
DA17,D,66,315984.6818181818,81969.91348277811,28e4
DA17,F,814,156452.97665847666,33212.106574449885,138995.0
DA17,O,25,4773588.68,12415579.64259436,215999.99999999997
DA17,S,277,263815.83393501805,68223.0415457101,227800.0
DA17,T,532,235384.67481203008,56477.469442783404,194e3
DA18,F,28,116964.10714285714,34966.03322838946,90600.0
DA18,O,2,235e3,84852.8137423857,211e3
DA18,S,1,3e5,NA,3e5
DA18,T,77,201357.0779220779,54396.74455327127,175e3
DA2,D,313,495373.08306709264,209557.33522125045,368200.0
DA2,F,512,190486.861328125,73792.85320023095,144965.0
DA2,O,30,2844221.966666667,4273370.656046966,486465.0
DA2,S,601,281469.153078203,75492.80672688752,24e4
DA2,T,645,257553.63255813954,75980.1001900166,21e4
DA3,D,554,478471.2761732852,127975.64430119176,415e3
DA3,F,78,169143.58974358975,44194.77723666377,155249.99999999997
DA3,O,4,440042.5,168844.32837676248,382016.99999999994
DA3,S,240,316433.9791666667,78868.11867282749,269696.5
DA3,T,439,228844.3735763098,64929.65733296384,187e3
DA4,D,147,564473.8027210884,219899.36522448642,43e4
DA4,F,247,176726.09311740892,94070.54930947092,139800.0
DA4,O,5,301400.0,178801.00670857533,192000.00000000003
DA4,S,194,304429.61855670105,96297.37719400477,245e3
DA4,T,235,267232.3574468085,114260.3077893986,215e3
DA5,D,331,522106.53474320244,186122.06486085345,42e4
DA5,F,259,228416.5328185328,56560.86010423203,193680.8
DA5,O,8,485750.0,307369.36830372113,371500.0
DA5,S,619,364736.0872374798,103347.60058648032,31e4
DA5,T,477,301577.69811320753,83915.33021585751,248299.99999999997
DA6,D,106,456433.5471698113,146392.2232239152,372500.0
DA6,F,233,190700.38626609443,45345.284359492776,165e3
DA6,O,17,1596483.294117647,3196278.5426796693,305440.0
DA6,S,264,332663.4318181818,100076.43126508752,274800.0
DA6,T,166,310563.6445783133,79816.94161206139,261e3
DA7,D,177,378194.04519774014,96490.18793143374,325e3
DA7,F,507,183751.46351084812,72278.03478028269,158995.0
DA7,O,11,2272218.1818181816,4400317.413964175,197500.0
DA7,S,1415,320907.64169611305,78459.2199234887,27e4
DA7,T,686,286515.4387755102,77214.5556749515,24e4
DA8,D,70,342513.0714285714,114104.62499451874,298496.5
DA8,F,775,155179.60516129032,45082.89168743225,125200.0
DA8,O,33,1381484.6666666667,2738106.044185957,151800.0
DA8,S,605,265269.26611570246,68213.86310947462,228600.0
DA8,T,1023,240230.13196480938,65012.23932621147,195e3
DA9,D,119,365364.3697478992,92763.51179060942,312e3
DA9,F,898,219148.97216035635,239127.82430958317,152500.0
DA9,O,9,1704196.0,3412898.190137526,353e3
DA9,S,221,275043.2895927602,69693.80502688058,238e3
DA9,T,520,255134.87115384615,77413.92915382519,209e3
DE1,D,19,261028.94736842104,145640.02551552834,161970.0
DE1,F,388,113444.35567010309,39342.41492553444,95e3
DE1,O,84,1208225.6666666667,3327082.6361551373,180796.0
DE1,S,96,143079.11458333334,59224.45433306996,115500.0
DE1,T,569,143199.28822495605,57617.96826405849,115e3
DE11,D,1567,197895.10082961072,60943.828832877036,168400.0
DE11,F,92,89098.53260869565,29961.669858924564,74650.0
DE11,O,36,818567.9722222222,2446162.591530865,139500.0
DE11,S,1459,126554.55723098012,36109.34722166842,109968.0
DE11,T,1117,106468.24440465533,41327.012261852295,85e3
DE12,D,730,250185.54109589042,131857.1111099734,186350.0
DE12,F,18,90724.05555555556,32088.980693345628,68200.0
DE12,O,22,2919313.0454545454,10781345.858339027,180550.0
DE12,S,483,150375.7784679089,51969.019392448114,124500.0
DE12,T,348,127811.53448275862,57246.80132832274,98e3
DE13,D,1552,300104.9355670103,155261.25953393595,219950.0
DE13,F,113,116516.11504424778,69783.67352137915,7e4
DE13,O,29,842514.9310344828,2078728.2423847849,165e3
DE13,S,1085,171908.16221198157,67818.51668221227,136200.0
DE13,T,679,138688.63622974962,72044.78059151526,103e3
DE14,D,411,200633.81265206813,49055.8938616682,171e3
DE14,F,227,78551.33480176212,19940.249663866376,7e4
DE14,O,70,754192.9428571429,1206065.6952633145,188500.0
DE14,S,558,137588.082437276,34727.64262533179,12e4
DE14,T,1193,101893.4694048617,34048.45131153598,78500.0
DE15,D,583,231409.5883361921,96006.08004936652,175300.0
DE15,F,68,101366.17647058824,84448.26087177226,61050.0
DE15,O,12,364249.5,326566.35146948457,153e3
DE15,S,503,135751.32803180916,51900.99219639126,11e4
DE15,T,460,108432.65434782609,43200.03859808355,87e3
DE21,D,1248,215480.62179487178,94392.37407953932,164e3
DE21,F,97,81114.17525773196,21796.34995102884,68e3
DE21,O,59,1107968.9661016949,4604857.859995474,2e5
DE21,S,1992,126857.91114457832,36979.35526418129,108e3
DE21,T,826,109402.51210653753,32489.76860173675,94e3
DE22,D,1314,286244.33866057836,147018.07078792842,207225.0
DE22,F,290,95586.41034482759,40025.18605841784,7e4
DE22,O,33,434483.30303030304,835580.6184633492,15e4
DE22,S,1276,164517.29702194358,65355.9048920896,123e3
DE22,T,1206,122277.67744610283,52595.33500653269,9e4
DE23,D,882,249353.26303854876,105585.58082200351,180650.0
DE23,F,136,94456.21323529411,42182.48862359972,69500.0
DE23,O,35,281368.2,341414.8395356665,149400.0
DE23,S,1089,142159.97428833792,44742.88576607242,118e3
DE23,T,1195,94964.53305439331,39377.52637786431,7e4
DE24,D,999,182685.07107107108,55395.05136636046,152200.0
DE24,F,159,74887.27044025157,30601.1948090733,52e3
DE24,O,52,1643874.7307692308,7020626.574227753,202305.19999999998
DE24,S,1714,117932.33605600933,30566.786782864358,101e3
DE24,T,1200,103889.835,35182.280143459284,83e3
DE3,D,619,253191.67528271404,73015.90575340323,205300.0
DE3,F,85,113510.82352941176,32148.35045245285,100400.0
DE3,O,3,451e3,545044.0349182807,140200.0
DE3,S,667,169595.73463268366,39306.183068156475,15e4
DE3,T,200,152634.8,42462.30613345028,128500.0
DE4,D,1008,297621.11706349207,118489.97622221138,227550.0
DE4,F,259,183104.4671814672,99877.9787153962,123e3
DE4,O,47,393088.27659574465,392924.14862218034,152400.0
DE4,S,819,181215.79975579976,64009.315836139875,145200.0
DE4,T,728,162963.32967032967,67226.12353695463,128e3
DE45,D,296,449637.8581081081,207115.64479195324,325e3
DE45,F,56,189347.32142857142,65684.1494783544,161500.0
DE45,O,12,678083.3333333334,413071.9634273149,466e3
DE45,S,181,261618.6464088398,94566.82286720065,207e3
DE45,T,182,247762.36813186813,112625.72994030932,185e3
DE5,D,610,192881.37213114754,67444.020594721,152e3
DE5,F,48,89165.625,21857.656422451033,85095.0
DE5,O,33,1293988.9090909092,5357455.698648499,134e3
DE5,S,618,128395.54045307443,40413.56362049858,109e3
DE5,T,520,102300.89038461538,36610.965781658946,8e4
DE55,D,1458,198655.3230452675,85151.19989417984,153e3
DE55,F,32,63968.75,31050.411014889134,41200.0
DE55,O,66,744642.1363636364,1901621.419026882,131500.0
DE55,S,1531,107841.1312867407,36344.25983860565,87e3
DE55,T,904,88664.2831858407,35298.11449902962,68e3
DE56,D,1463,272097.52426520846,152690.58295194834,185e3
DE56,F,222,134507.47747747749,53768.00912388843,107500.0
DE56,O,43,230699.18604651163,180000.2616993145,111200.0
DE56,S,1049,162711.63965681603,71823.05448224899,128e3
DE56,T,1000,138886.98,51033.06707401218,112e3
DE6,D,866,347295.97344110854,170479.39736048997,25e4
DE6,F,64,127591.40625,64984.28659560923,99900.0
DE6,O,39,546826.9230769231,680211.7684122693,239800.0
DE6,S,355,216274.3718309859,102502.33671853365,162996.0
DE6,T,406,177781.57389162562,96924.85810074766,130700.0
DE65,D,922,274464.7581344902,124978.5783260765,205e3
DE65,F,134,95924.02985074627,27400.205706088123,83500.0
DE65,O,15,1913116.6666666667,5058448.172953082,306e3
DE65,S,521,169783.13243761996,62468.25635660365,142e3
DE65,T,455,157097.72087912087,57512.01824628596,125e3
DE7,D,1096,214715.45164233577,103966.5974862897,16e4
DE7,F,117,68447.65811965812,18513.07704270164,6e4
DE7,O,95,323978.8947368421,418117.3666702513,142e3
DE7,S,1448,120042.92886740332,44798.6098246003,97e3
DE7,T,1202,97325.8153078203,41753.810970920196,72500.0
DE72,D,714,288328.49579831935,139195.09849012393,209900.0
DE72,F,149,114790.27516778524,32761.990615951825,103496.0
DE72,O,12,536746.6666666666,1002720.5800633625,111830.79999999999
DE72,S,587,162836.15332197616,55484.1304128115,133e3
DE72,T,273,147087.21611721613,63660.44583934478,116800.0
DE73,D,764,294319.76439790573,127299.50679695957,22e4
DE73,F,84,103563.16666666667,49920.3821851762,84875.0
DE73,O,16,484710.0,840325.4101437926,11e4
DE73,S,431,178984.4408352668,67240.69821556612,143e3
DE73,T,403,172724.6029776675,70664.83563752059,135e3
DE74,D,659,257122.77389984825,95022.7029657486,203200.0
DE74,F,32,111714.5,43265.20413643904,101050.0
DE74,O,32,1346515.875,1580200.3797410396,380600.0
DE74,S,345,163923.53043478262,52299.760546328354,138200.0
DE74,T,240,163057.43333333332,70859.79843527939,124485.0
DE75,D,512,181084.88671875,75499.62299336176,142e3
DE75,F,8,51950.0,19084.174446009296,41460.0
DE75,O,21,338330.04761904763,336172.07452322333,125e3
DE75,S,476,113489.03361344538,29110.901839307822,99725.0
DE75,T,511,89427.40508806262,29089.66227262843,75e3
DG16,D,1,32e4,NA,32e4
DH1,D,686,321525.80466472305,170861.12436826606,224782.5
DH1,F,348,135798.841954023,70878.50719186515,91025.0
DH1,O,66,1653582.9393939395,2896743.3817658317,279847.5
DH1,S,1237,163215.09700889248,75224.63575663723,125e3
DH1,T,833,187762.91836734695,115779.82496892402,115600.0
DH2,D,486,208543.39300411523,62421.652650836855,173900.0
DH2,F,116,82719.05172413793,49536.61066811353,62250.0
DH2,O,27,284471.037037037,455162.2499224004,84232.0
DH2,S,663,123297.34992458521,37661.46929639316,103150.0
DH2,T,757,86438.23513870542,34386.69284336449,7e4
DH3,D,424,233033.70518867925,76383.77096329076,195e3
DH3,F,130,84942.77692307692,29689.68994939045,7e4
DH3,O,26,361076.8461538461,434372.94904896576,127500.0
DH3,S,576,147322.89409722222,47002.617656920746,122250.0
DH3,T,645,102509.03565891473,40805.70171652389,78600.0
DH4,D,674,221020.20919881307,85482.99789501776,179995.0
DH4,F,64,72506.265625,27993.338689620705,53725.0
DH4,O,22,528433.5454545454,922557.4426192465,135299.1
DH4,S,728,118059.21428571429,45028.608173860615,87500.0
DH4,T,700,83964.85857142857,40582.45123137668,6e4
DH5,D,346,187723.14739884392,61728.562169011944,154997.5
DH5,F,38,75910.52631578948,35808.38401731808,55e3
DH5,O,12,157870.83333333334,218749.09917563433,60900.0
DH5,S,353,108324.9971671388,42261.46357428167,87500.0
DH5,T,465,76571.23870967742,53577.063961170556,53840.0
DH6,D,649,169807.11710323574,59361.50907245977,144997.0
DH6,F,22,48113.63636363636,24489.517591440464,30600.0
DH6,O,24,416248.8333333333,740353.6081915984,115999.99999999999
DH6,S,915,89991.8043715847,41800.34435560605,65e3
DH6,T,838,82643.17303102625,46184.41099547222,54409.99999999999
DH7,D,617,205476.79092382497,82337.83274740112,155e3
DH7,F,67,94933.50746268657,45432.954482859794,69200.0
DH7,O,24,322754.7083333333,273243.88862038526,148700.0
DH7,S,975,103536.58153846154,46937.797304649815,78e3
DH7,T,1101,90622.25158946413,58417.654218732256,6e4
DH8,D,755,201668.25033112583,84419.08638847833,156190.0
DH8,F,58,71791.36206896552,46588.724686927475,4e4
DH8,O,42,443843.7380952381,796988.9306445875,115999.99999999997
DH8,S,848,109426.45990566038,50890.376789213275,82e3
DH8,T,1246,85859.19502407705,47037.9380753324,62e3
DH9,D,454,171682.72907488988,70163.88370097324,14e4
DH9,F,53,54116.03773584906,28055.065656642986,35e3
DH9,O,32,389832.09375,913856.3127225535,82150.0
DH9,S,510,101598.88823529411,38136.30136931087,8e4
DH9,T,1469,64357.7842069435,32869.62284940283,46e3
DH99,O,1,75e4,NA,75e4
DL1,D,485,172963.11340206186,53647.78172666281,149959.0
DL1,F,153,74942.18954248365,23900.53970040041,62300.0
DL1,O,77,1605882.2727272727,5675954.075751599,127e3
DL1,S,1329,107638.76674191121,29718.555215743807,91500.0
DL1,T,1052,79648.50570342205,40233.707176751115,57e3
DL10,D,432,272079.8449074074,113099.90375269623,202429.99999999994
DL10,F,80,142247.825,84000.07791584321,87e3
DL10,O,25,645738.72,897099.4621636408,201e3
DL10,S,399,177457.49122807017,75221.20983101445,14e4
DL10,T,387,188999.01291989663,89989.47301452809,130800.0
DL11,D,166,319817.9698795181,130267.01780026608,247475.0
DL11,F,6,141500.0,24785.076154815422,130500.0
DL11,O,6,576333.3333333334,940317.9072349237,190750.0
DL11,S,91,238869.3956043956,81725.83644409035,182e3
DL11,T,141,222455.29787234042,94008.74914721993,168500.0
DL12,D,248,268579.51612903224,128017.77882784852,208199.5
DL12,F,76,100506.57894736843,39199.021537197645,8e4
DL12,O,19,403038.84210526315,542489.9354918192,158695.2
DL12,S,255,159190.76862745098,73233.82627275886,122497.0
DL12,T,328,146831.0243902439,63657.56835026385,11e4
DL13,D,232,219682.3620689655,103007.84432802403,165900.0
DL13,F,23,82976.08695652174,52019.506545764365,48200.0
DL13,O,10,385850.0,431959.87789505534,102399.99999999999
DL13,S,162,116771.59876543209,66686.88133661092,77800.0
DL13,T,498,90044.33534136545,53635.36244934332,58099.99999999999
DL14,D,621,175856.11111111112,73067.78785154427,14e4
DL14,F,137,49148.50364963504,28800.207594514293,29950.0
DL14,O,64,233264.78125,324436.2209373028,68249.99999999997
DL14,S,648,104992.00771604938,45269.53600146786,81550.0
DL14,T,1346,62046.81723625557,37410.66227058065,4e4
DL15,D,555,168531.4972972973,54168.48007550956,139950.0
DL15,F,13,45668.92307692308,13662.538383365043,35300.0
DL15,O,22,291881.54545454547,777583.5392062067,60099.99999999999
DL15,S,323,96700.07739938081,46813.31361143762,7e4
DL15,T,714,65310.645658263304,32744.535365236236,48e3
DL16,D,609,188102.41543513958,62890.96703615904,159950.0
DL16,F,55,68565.43636363637,22263.801984523227,55100.0
DL16,O,14,303235.71428571426,377952.54964111536,122900.00000000001
DL16,S,472,106558.37923728813,38880.02671038495,84965.0
DL16,T,713,85201.83309957925,42546.3234508811,57e3
DL17,D,234,205118.38461538462,360222.7222019946,144895.5
DL17,F,2,4e4,14142.13562373095,36e3
DL17,O,18,266891.44444444444,343467.7732976212,60500.0
DL17,S,398,82788.23869346734,41476.18428067418,59e3
DL17,T,649,48932.45916795069,43406.29231710364,27500.0
DL2,D,535,269045.8691588785,114898.01657598448,208100.0
DL2,F,50,137313.58,78094.25777581023,8e4
DL2,O,32,224125.0,538238.5248915385,65e3
DL2,S,343,178189.0670553936,80650.8599944261,135e3
DL2,T,417,160751.2757793765,73486.57712897572,12e4
DL3,D,641,254837.7971918877,100951.39136865913,185e3
DL3,F,319,108735.52978056426,37701.62387363463,85e3
DL3,O,28,384472.0,746624.7297933795,110500.0
DL3,S,1358,157763.59867452134,61921.89332090309,122549.99999999999
DL3,T,1320,101633.85075757575,71050.8745252322,6e4
DL4,D,128,162324.0703125,72317.24822860188,138199.5
DL4,F,9,37222.22222222222,17709.65681328818,25e3
DL4,O,12,248617.08333333334,558068.4408192664,40100.0
DL4,S,173,88654.32947976878,37678.45768011795,65e3
DL4,T,490,52300.35306122449,25682.0587972475,36500.0
DL5,D,561,191314.48484848486,60358.79116115509,156500.0
DL5,F,25,59640.04,16319.391227616306,48e3
DL5,O,30,437207.6666666667,675969.6198013398,107100.0
DL5,S,455,112637.97142857143,34276.24023964915,97e3
